식당(ID),식당명,지역명,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,입식좌석수,좌식좌석수,대표메뉴명
1243,왕자관,광주광역시 동구,N,N,N,N,Y,N,,매일 10:00~21:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,170.7670690,N,N,N,,,유니짜장
1639,신성,광주광역시 동구,N,N,N,N,Y,N,,매일 10:00~10:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,217.3782850,N,N,N,,,"상추백반,사골우거지탕,추어탕,사골곰탕"
1640,남양닭칼국수,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,649.4938260,N,N,N,,,닭 칼국수
1988,제일반점,광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,233.0985650,N,N,N,,,"간짜장,짬뽕,탕수육,짜장"
2292,청하,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,109.4731280,N,N,N,,,
2589,한성,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 10:00~21:30,N,N,N,,,,금남로4가역,35.1507100,126.9147300,84.4539460,N,N,N,,,"한성정식,한성회정식,한성스페셜,한성특정식"
2590,영안반점,광주광역시 동구,N,N,N,N,Y,N,,매일 10:30~21:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,117.7939200,N,N,N,,,짜장면
2591,900달러,광주광역시 동구,N,N,N,N,Y,Y,월요일,,N,N,Y,,,http://instagram.com/900dollar_bitgoeul,문화전당역(구도청),35.1464409,126.9198890,580.6575540,N,N,N,,,모든 피자 반반
2592,산탕집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2593,우리집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
2594,나주곰탕,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3004,매실옥,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 12:00~21:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,331.6521980,N,N,N,,,
3841,은성반점,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,삼선짬뽕
3842,삼미관,광주광역시 동구,Y,N,N,N,Y,N,일요일,매일 11:00~20:00,N,N,N,전화예약,,http://itvplus.co.kr/home3/sammi/,문화전당역(구도청),35.1464409,126.9198890,406.4600760,N,N,N,,,짜장
3843,풍성,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
3844,케이피라인,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,http://mtsolution.co.kr/kpline,금남로4가역,35.1507100,126.9147300,322.5374150,N,N,N,,,
4841,한우방,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
4842,장성식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,405.8533830,N,N,N,,,
5336,반도족발선지국,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~21:30,N,N,N,,,,금남로4가역,35.1507100,126.9147300,317.3069970,N,N,N,,,선지국
5337,쌍학,광주광역시 동구,N,N,N,N,Y,N,일요일,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,290.8749160,N,N,N,,,"특선정식,쌍학정식,회정식,영란정식"
5338,제이크피자,광주광역시 동구,Y,Y,N,N,Y,Y,,매일 11:00~23:00,N,N,N,전화예약,,,,,,,N,N,N,,,김치 디아볼라
5339,삼희식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,269.7339460,N,N,N,,,불낙
5955,수목원,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,291.0685310,N,N,N,,,
5956,금성,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
5957,수정식당,광주광역시 동구,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,587.0172600,N,Y,Y,,,한우생고기
5958,거북이회관,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
6895,대밭가든,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~21:30,N,N,N,,,,,,,,N,N,N,,,옻닭
8248,오동도식당,광주광역시 동구,Y,N,N,N,Y,N,일요일,매일 11:00~22:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,444.2481620,N,N,N,,,아귀찜
8249,광주식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,658.4132310,N,N,N,,,복탕
8250,예원,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,자장면
8252,신락원(광주본점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,138.1854220,N,N,N,,,
8253,동해바다,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,191.5631950,N,N,N,,,
8254,이조해장국,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
10003,로얄오리탕,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,518.8657830,N,N,N,,,
10005,새반도정,광주광역시 동구,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,317.3069970,N,N,N,,,회정식
10006,보람식당,광주광역시 동구,N,N,N,N,N,N,,매일 10:00~20:30,N,N,N,,,,금남로4가역,35.1507100,126.9147300,410.6766110,N,N,N,,,
10007,막동이회관,광주광역시 동구,N,N,N,N,Y,N,,"매일 11:00~22:00, 일요일 11:00~21:00",N,N,N,,,,소태역,35.1230319,126.9325690,275.5099650,N,N,N,,,안심추리
10008,물레방아보리밥,광주광역시 동구,N,N,N,N,Y,N,주말,평일 11:00~15:00,N,N,N,,,,,,,,N,N,N,,,보리밥
10009,팔도강산,광주광역시 동구,N,N,N,N,Y,N,토요일,,N,N,N,,,,,,,,N,N,N,,,보리밥
11700,송림원엄마손고등어,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,444.2481620,N,N,N,,,
11701,코보네자연산회쎈타,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
11702,낙지한마당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,286.1968840,N,N,N,,,연포탕
11703,청해식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,662.9736740,N,N,N,,,
11705,양만휘해물생합칼국수(본점),광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,N,,,,,,,,N,N,N,,,해물생합칼국수
11706,영빈식당,광주광역시 동구,N,N,N,N,Y,N,,매일 11:30~20:00,N,N,N,,,,,,,,N,N,N,,,보리밥
11707,김밥천국(충장점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
11708,금강해물탕,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,352.8140070,N,N,N,,,종합사시미
13656,아리랑하우스,광주광역시 동구,Y,Y,N,N,Y,Y,,매일 12:00~21:30,N,N,N,전화예약,,http://www.ariranghouse.net/,,,,,N,N,N,,,"한정식 B코스,한정식 C코스,굴비정식,한정식 A코스"
13657,종가집,광주광역시 동구,N,N,N,N,Y,N,,매일 12:00~21:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,472.1858340,N,N,N,,,김치찌개
13658,풍성한식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
13659,소문난튀김전문,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,518.3414300,N,N,N,,,모듬튀김
13660,오복식당,광주광역시 동구,Y,Y,N,N,Y,N,,매일 07:30~20:30,N,N,N,전화예약,,https://www.instagram.com/obok_gomtang/,,,,,N,N,N,,,곰탕
13661,청실홍실,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
13662,팔도가든,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,한방옻닭
13663,월계수식당,광주광역시 동구,N,Y,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,220.8690220,N,N,N,,,삼선볶음밥
13664,유생촌(본점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 11:00~22:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,415.4277120,N,N,N,,,돈까스
15890,명성식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,백숙
15891,어시장,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,257.4859330,N,N,N,,,갈치조림
15892,해뜨는집(본점),광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~20:00,N,N,Y,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,239.7297440,N,N,N,,,고등어구이
15893,숙이네맛집,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~22:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,144.8862620,N,N,N,,,우럭탕
15894,가족회관,광주광역시 동구,Y,Y,N,N,Y,N,,,N,N,N,전화예약,,,,,,,N,N,N,,,오찬정식
15895,필로소피아,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,http://www.instagram.com/cafe_philosophia,,,,,N,N,N,,,아메리카노
15896,무등산보리밥뷔페,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,무등산웰빙뷔페
15897,보광옥,광주광역시 동구,N,N,N,N,Y,N,일요일,"매일 11:00~21:30, 매일 03:00~04:30",N,N,N,,,,금남로4가역,35.1507100,126.9147300,272.9961590,N,N,N,,,돼지갈비
15898,별장,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
18149,미라클,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
18150,한미정,광주광역시 동구,N,N,N,N,N,N,일요일,매일 11:30~14:30,N,N,N,,,,금남로4가역,35.1507100,126.9147300,459.5946340,N,N,N,,,
18151,풍남옥(본점),광주광역시 동구,Y,Y,N,N,Y,Y,,매일 00:00~24:00,N,N,N,전화예약,,http://www.pungnamok.com/,문화전당역(구도청),35.1464409,126.9198890,252.3064370,N,N,N,,,개운한 맛
18152,황소회관,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,397.2042000,N,N,N,,,김치찌개
18153,동해회관,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,571.3357470,N,N,N,,,
20566,부길추어탕전문,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~20:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,658.4132310,N,N,N,,,세트메뉴1
20567,인촌,광주광역시 동구,N,N,N,N,Y,N,연중무휴,매일 11:30~21:00,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,680.5246700,N,N,N,,,커플 모듬구이
20568,동진식육식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,473.1124870,N,N,N,,,생고기
20569,광주보쌈,광주광역시 동구,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,303.8106030,N,N,N,,,보쌈
20570,삼호정,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
23211,계림동나주곰탕,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,진곰탕
23212,남원추어탕,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,추어탕
23213,일등회관,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,생삼겹
23214,금향갈비,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,전화예약,,,,,,,N,N,N,,,금향 갈비
23215,대운정,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
23216,cafe oma(카페 오마),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
23218,한강식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,279.6430460,N,N,N,,,
23219,보해식육식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,인당국악사,35.1453096,126.9215580,614.1493630,N,N,N,,,생삼겹
23220,홍능갈비,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,231.9111480,N,N,N,,,육회비빔밥
23221,우다찻집,광주광역시 동구,N,N,N,N,Y,N,,평일 11:00~22:00,N,N,N,,,,인당국악사,35.1453096,126.9215580,649.3981700,N,N,N,,,쌍화차
26144,조양식육식당,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,419.9555790,N,N,N,,,한우꽃등심
26145,새광주회관,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
26146,충장빈대떡집,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,빈대떡
26147,종점그산장,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
26148,계곡산장,광주광역시 동구,Y,N,N,N,Y,N,연중무휴,평일 10:00~20:00,N,N,N,전화예약,,,,,,,N,N,N,,,닭 백숙
26150,518낙지전문점,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,659.5912880,N,N,N,,,산낙지철판구이
26152,태홍회관,광주광역시 동구,N,N,N,N,Y,N,토요일,,N,N,N,,,,,,,,N,N,N,,,비빔밥
30061,황보식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,593.1970450,N,N,N,,,
30062,부흥중화요리,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,683.4244580,N,N,N,,,삼선짬뽕
30063,민속촌,광주광역시 동구,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,122.7132530,N,N,N,,,"소양념갈비,돼지갈비·고기구이,생돼지갈비"
30064,정원 계절음식,광주광역시 동구,Y,Y,N,N,Y,Y,일요일,"매일 11:30~14:00, 매일 17:00~21:00",N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,477.6511670,N,N,N,,,정원황칠전복삼계탕
30065,두레식당,광주광역시 동구,N,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,687.9432670,N,N,N,,,갈치백반
30066,원조장수,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
30069,대영회관,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,133.4005930,N,N,N,,,
30070,화풍,광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,Y,,,http://www.odr.kr/M8W2Ku,,,,,N,N,N,,,유니짜장
30072,향로정,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,참옷닭
30073,청풍명월,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
30074,청사초롱,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
30075,동백정,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
30076,향로봉,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
30078,장원,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
35122,복래반점,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
35123,올능이능이버섯백숙(본사직영점),광주광역시 동구,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,,,,,N,N,N,,,"청둥오리능이버섯백숙,오리능이버섯백숙,청둥오리샤브전골"
35126,구시청 장미맨숀,광주광역시 동구,N,Y,N,N,Y,Y,,매일 18:00~08:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,273.6182190,N,N,N,,,꼬추 크림파스타
35127,복터찻집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,303.7321600,N,N,N,,,
35128,수초떡갈비식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,468.8192620,N,N,N,,,떡갈비
35130,1515짜장면,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~20:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,406.8574050,N,N,N,,,짜장
35132,황소식육식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
35133,오대양횟집,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,536.9314780,N,N,N,,,"복탕,생선내장탕,회덮밥,장어구이"
35134,진주세꼬시,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
35136,불타는짜장,광주광역시 동구,N,N,N,N,Y,N,,평일 10:00~20:30,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,530.1421860,N,N,N,,,짜장
35137,우래옥모밀,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,286.1259540,N,N,N,,,모밀국수
35138,3.6식당,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~01:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,508.0519090,N,N,N,,,생삼겹살
35139,김밥천국(조대후문점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,Y,,,,,,,,N,N,N,,,야채김밥
35141,천지,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,불백
35142,고흥나루터,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,바다장어
35144,복천식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,677.1281160,N,N,N,,,
35146,예향식당,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 10:30~21:00,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,669.3825200,N,N,N,,,예향 정식 백반
35147,고물상,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,360.2139150,N,N,N,,,삼겹살
35148,본가뒷고기,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 17:00~24:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,438.7132790,N,N,N,,,뒷고기
40748,무등반점,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
40752,고려반점,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
40755,산수풍천장어,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
40761,넝쿨맛골,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,569.5903870,N,N,N,,,
47560,동해반점,광주광역시 동구,N,N,N,N,Y,N,,매일 10:30~20:30,N,N,N,,,https://donghaebanjeom.modoo.at,소태역,35.1230319,126.9325690,329.1117040,N,N,N,,,세트1
65418,동구 동명점 치킨플러스,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
65431,신락원(학동점),광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~21:30,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,630.9306180,N,N,N,,,"유니짜장,깐풍육,소고기탕수육,지삼선"
76789,1970새마을포차(광주구시청점),광주광역시 동구,N,Y,N,N,N,Y,,매일 17:00~06:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,302.3620470,N,N,N,,,
76790,명사십리,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
76792,홍도,광주광역시 동구,N,N,N,N,Y,N,,,N,N,Y,,,,금남로4가역,35.1507100,126.9147300,475.6194030,N,N,N,,,물회
88401,동보성,광주광역시 동구,N,N,N,N,Y,N,,매일 10:30~21:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,380.4660340,N,N,N,,,짜장면
88405,백두산,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~20:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,548.2751410,N,N,N,,,짬짜면
88416,손짜장일번지,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
100771,열도지,광주광역시 동구,Y,N,N,N,Y,N,수요일,,N,N,N,,,http://ok114.co.kr/0622275888,문화전당역(구도청),35.1464409,126.9198890,302.2618260,N,N,N,,,"계란탕,소고기오향장육,깐풍가지튀기볶음,대게살볶음"
114306,동경모밀,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,371.0746280,N,N,N,,,모밀국수
114331,북경,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:30~19:00,N,N,N,,,,,,,,N,N,N,,,짜장
130072,돈가네,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
130103,중화반점,광주광역시 동구,N,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,전화예약,,,학동증심사입구역,35.1333493,126.9284320,462.5215050,N,N,N,,,"짜장면,우동"
148864,여자만,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,487.3506200,N,N,N,,,
171856,아찬설,광주광역시 동구,Y,N,N,N,Y,N,연중무휴,매일 10:00~22:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,429.7955070,N,N,N,,,칡 비빔냉면
171859,군산앞바다,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,세꼬시
192510,중앙닭갈비(충장점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,480.9650840,N,N,N,,,뼈없는 치즈닭갈비
212713,지산모밀,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
232391,버들식당,광주광역시 동구,N,N,N,N,Y,N,일요일,,N,N,N,,,,,,,,N,N,N,,,쭈삼볶음
232400,진도섬마을,광주광역시 동구,N,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,694.4986490,N,N,N,,,쭈꾸미 숙회
252003,새동해바다,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,191.5631950,N,N,N,,,
252035,신락원(본점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,140.8466680,N,N,N,,,"간짜장,우동,짬뽕,짜장"
252040,취향,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,http://www.odr.kr/M026I9,소태역,35.1230319,126.9325690,532.0751510,N,N,N,,,
252050,영성원,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~19:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,242.8837600,N,N,N,,,짜장면
252057,서인각,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272856,신락원(광주본점신관점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,140.8466680,N,N,N,,,간짜장
272882,신오복성,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,379.7827600,N,N,N,,,
294183,말리화반점,광주광역시 동구,N,N,N,N,Y,N,월요일,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,254.5987520,N,N,N,,,짜장면
294218,짜앤짬탕수육,광주광역시 동구,N,N,N,N,Y,N,일요일,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,432.2105600,N,N,N,,,짜장면
342838,장가계,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
371629,화풍중화요리,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,679.4368820,N,N,N,,,짜장면
371633,오복식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,Y,,,,,,,,N,N,N,,,웰빙 짜장면
402425,신락원(광주본점신점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,140.8466680,N,N,N,,,간짜장
402468,날으는철가방(동구점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
402478,오케이초밥,광주광역시 동구,N,N,N,N,Y,N,,매일 06:00~00:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,471.9131620,N,N,N,,,연어초밥
434631,반도대하루,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,257.4859330,N,N,N,,,
472261,다운,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
472282,신국수,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,소바국수
472316,만리장성(롯데백화점광주점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,537.6127520,N,N,N,,,
472319,시안,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 09:00~20:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,246.8248210,N,N,N,,,단호박짜장
506008,미메이,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,삼선자장면
506050,대동반점,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,410.6766110,N,N,N,,,
532537,부흥반점,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,498.0268210,N,N,N,,,짜장면
538151,소굴,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,312.6002510,N,N,N,,,통삼겹김치볶음
557301,광주옥,광주광역시 동구,N,N,N,N,Y,N,,,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,121.9316580,N,N,N,,,평양냉면
